"업소명",업종명,서비스대상구분,외국어안내서비스,소재지도로명주소,소재지지번주소,전화번호,객실수,부대시설,주차장보유여부,결제방법,홈페이지주소,주변관광정보,위도,경도,데이터기준일자
"리본",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 번영로 3100,제주특별자치도 서귀포시 표선면 번영로 3100,,3,,,,,,33.3692016,126.812897,2017-12-15
"등대와올레길",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 가마행남로 50,제주특별자치도 서귀포시 표선면 가마행남로 50,,3,,,,,,33.3062265,126.8053906,2017-12-15
"빠담빠담게스트하우스",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 돈오름로 198-4,제주특별자치도 서귀포시 표선면 돈오름로 198-4,,3,,,,,,33.3296244,126.8182695,2017-12-15
"고팡하우스",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 돈오름로 158,제주특별자치도 서귀포시 표선면 돈오름로 158,,8,,,,,,33.3310127,126.8144614,2017-12-15
"제주조아통나무펜션",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 표선동서로 113,제주특별자치도 서귀포시 표선면 표선동서로 113,,3,,,,,,33.3247649,126.8331191,2017-12-15
"타이스토리",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 서성일로 118-32,제주특별자치도 서귀포시 표선면 서성일로 118-32,,1,,,,,,33.3972155,126.8076727,2017-12-15
"제주타이펜션",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 서성일로 118-32,제주특별자치도 서귀포시 표선면 서성일로 118-32,,1,,,,,,33.3972155,126.8076727,2017-12-15
"타이",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 서성일로 118-32,제주특별자치도 서귀포시 표선면 서성일로 118-32,,1,,,,,,33.3972155,126.8076727,2017-12-15
"하늘아래",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 세성로 123-24,제주특별자치도 서귀포시 표선면 세성로 123-24,,1,,,,,,33.3153337,126.7985029,2017-12-15
"바람 그 향기가 머무는 곳",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 한마음초등로601번길 89-69,제주특별자치도 서귀포시 표선면 한마음초등로601번길 89-69,,1,,,,,,33.3587033,126.8256265,2017-12-15
"제주 이리스",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 하천로99번길 24-7,제주특별자치도 서귀포시 표선면 하천로99번길 24-7,,1,,,,,,33.351456,126.8387599,2017-12-15
"선스토리",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 표선백사로60번길 72,제주특별자치도 서귀포시 표선면 표선백사로60번길 72,,7,,,,,,33.3164176,126.8353722,2017-12-15
"찬이네 초가집",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 번영로 2528,제주특별자치도 서귀포시 표선면 번영로 2528,,1,,,,,,33.4060609,126.7771496,2017-12-15
"미로객잔",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 녹산로5번길 116-16,제주특별자치도 서귀포시 표선면 녹산로5번길 116-16,,6,,,,,,33.3599844,126.755544,2017-12-15
"제주 야자원",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 풍천로 273번길 143-13,제주특별자치도 서귀포시 표선면 풍천로 273번길 143-13,,4,,,,,,33.3604926,126.8253843,2017-12-15
"블루마린",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 민속해안로 349,제주특별자치도 서귀포시 표선면 민속해안로 349,,6,,,,,,33.3113496,126.8338668,2017-12-15
"전통한옥 초가집",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 번영로2528,제주특별자치도 서귀포시 표선면 번영로2528,,1,,,,,,33.4060609,126.7771496,2017-12-15
"자락",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 표선중앙로32번길 17,제주특별자치도 서귀포시 표선면 표선중앙로32번길 17,,4,,,,,,33.3290226,126.8291708,2017-12-15
"따라비하늘",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 가시리 녹산로 138,제주특별자치도 서귀포시 표선면 가시리 녹산로 138,,3,,,,,,33.390274,126.732908,2017-12-15
"루 하우스",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 민속해안로 119번길 8,제주특별자치도 서귀포시 표선면 민속해안로 119번길 8,,2,,,,,,33.3072627,126.8128447,2017-12-15
"유명펜션",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 일주동로 5756-39,제주특별자치도 서귀포시 표선면 일주동로 5756-39,,2,,,,,,33.3375159,126.8357825,2017-12-15
"헤세드하우스",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 가마행남로 42,제주특별자치도 서귀포시 표선면 가마행남로 42,,3,,,,,,33.3053725,126.8049995,2017-12-15
"자연하우스",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 한마음초등로 302,제주특별자치도 서귀포시 표선면 한마음초등로 302,,5,,,,,,33.3516774,126.8046111,2017-12-15
"봄봄하우스",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 세성로 67-30,제주특별자치도 서귀포시 표선면 세성로 67-30,,2,,,,,,33.3117372,126.8034541,2017-12-15
"올댓민박",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 세성로 67-6,제주특별자치도 서귀포시 표선면 세성로 67-6,,2,,,,,,33.3117372,126.8034541,2017-12-15
"씨엘드제주풀빌라앤리조트",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 세성로 67-14,제주특별자치도 서귀포시 표선면 세성로 67-14,,1,,,,,,33.2822993,126.4593957,2017-12-15
"솔라즈(SOLAZ)",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 세성로 67-10,제주특별자치도 서귀포시 표선면 세성로 67-10,,2,,,,,,33.3117372,126.8034541,2017-12-15
"스마트제주민박",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 세성로 67-28,제주특별자치도 서귀포시 표선면 세성로 67-28,,2,,,,,,33.2822993,126.4593957,2017-12-15
"캐슬",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 가시로 219-28,제주특별자치도 서귀포시 표선면 가시로 219-28,,2,,,,,,33.3377641,126.802713,2017-12-15
"동훈네집",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 가시로 219-20,제주특별자치도 서귀포시 표선면 가시로 219-20,,3,,,,,,33.3377291,126.7994099,2017-12-15
"제주 유유자적",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 세화강왓로 84,제주특별자치도 서귀포시 표선면 세화강왓로 84,,1,,,,,,33.3251924,126.793116,2017-12-15
"블랑 게스트하우스",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 표선관정로43번길 76-31,제주특별자치도 서귀포시 표선면 표선관정로43번길 76-31,,1,,,,,,33.3335628,126.8266471,2017-12-15
"제주향기",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 세성로 67-16,제주특별자치도 서귀포시 표선면 세성로 67-16,,1,,,,,,33.2822993,126.4593957,2017-12-15
"하늘빛민박",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 세성로 67-26,제주특별자치도 서귀포시 표선면 세성로 67-26,,2,,,,,,33.2822993,126.4593957,2017-12-15
"하귤민박",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 하천로99번길 45,제주특별자치도 서귀포시 표선면 하천로99번길 45,,1,,,,,,33.352411,126.8381047,2017-12-15
"허브&오즈",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 표선백사로58번길 36,제주특별자치도 서귀포시 표선면 표선백사로58번길 36,,3,,,,,,33.3183546,126.8315945,2017-12-15
"해비치풍경",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 가시로 134,제주특별자치도 서귀포시 표선면 가시로 134,,7,,,,,,33.3456001,126.7895359,2017-12-15
"우리두리게스트하우스",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 민속해안로119번길 10-1,제주특별자치도 서귀포시 표선면 민속해안로119번길 10-1,,4,,,,,,33.3074071,126.8105725,2017-12-15
"모코네하우스",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 토산중앙로16번길 16-4,제주특별자치도 서귀포시 표선면 토산중앙로16번길 16-4,,3,,,,,,33.3085778,126.7812375,2017-12-15
"초가달방",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 성읍정의현로56번길 25,제주특별자치도 서귀포시 표선면 성읍정의현로56번길 25,,1,,,,,,33.3876927,126.8036606,2017-12-15
"민속마을게스트",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 세성로 861,제주특별자치도 서귀포시 표선면 세성로 861,,1,,,,,,33.3761900,126.8021825,2017-12-15
"하우스느렁테",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 일주동로 5662,제주특별자치도 서귀포시 표선면 일주동로 5662,,4,,,,,,33.3398216,126.8442004,2017-12-15
"늘푸른",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 서성일로 118-15,제주특별자치도 서귀포시 표선면 서성일로 118-15,,3,,,,,,33.3989698,126.8081078,2017-12-15
"블루클리프",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 민속해안로 633-6,제주특별자치도 서귀포시 표선면 민속해안로 633-6,,3,,,,,,33.3249383,126.838115,2017-12-15
"오늘도소보로",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 가시로 592번길 25,제주특별자치도 서귀포시 표선면 가시로 592번길 25,,1,,,,,,33.3567795,126.7756217,2017-12-15
13보름,민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 하천달산로 32,제주특별자치도 서귀포시 표선면 하천달산로 32,,2,,,,,,33.3435227,126.8410251,2017-12-15
"생그루터",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 하천로74번길 15-10,제주특별자치도 서귀포시 표선면 하천로74번길 15-10,,1,,,,,,33.3483407,126.8394498,2017-12-15
"블라제펜션",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 녹산로 274. 1동,제주특별자치도 서귀포시 표선면 녹산로 274. 1동,,1,,,,,,33.3792785,126.746889,2017-12-15
"협이네하우스",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 토산망동로 10-16,제주특별자치도 서귀포시 표선면 토산망동로 10-16,,2,,,,,,33.3104452,126.7828191,2017-12-15
"해비치 B",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 일주동로6285번길 13-12,제주특별자치도 서귀포시 표선면 일주동로6285번길 13-12,,4,,,,,,33.305413,126.800867,2017-12-15
"제주의 하늘",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 세성로 67-24,제주특별자치도 서귀포시 표선면 세성로 67-24,,1,,,,,,33.2822993,126.4593957,2017-12-15
"카사마리나",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 표선당포로 27,제주특별자치도 서귀포시 표선면 표선당포로 27,,5,,,,,,33.3264989,126.8454547,2017-12-15
"해비치 바람의 집",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 민속해안로 381,제주특별자치도 서귀포시 표선면 민속해안로 381,,3,,,,,,33.3126457,126.8232437,2017-12-15
"늘좋은성읍돌담집",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 성읍정의현로136번길 5-7,제주특별자치도 서귀포시 표선면 성읍정의현로136번길 5-7,,2,,,,,,33.3938331,126.7950612,2017-12-15
"제주보름농장 하우스",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 토산세화로35번길 24,제주특별자치도 서귀포시 표선면 토산세화로35번길 24,,2,,,,,,33.3334856,126.7684627,2017-12-15
"봉기네 초가집",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 성읍정의현로56번길 24,제주특별자치도 서귀포시 표선면 성읍정의현로56번길 24,,2,,,,,,33.3874358,126.8036608,2017-12-15
"르방",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 가시로 338,제주특별자치도 서귀포시 표선면 가시로 338,,4,,,,,,33.3456001,126.7895359,2017-12-15
"엘마르 게스트하우스",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 표선당포로 17,제주특별자치도 서귀포시 표선면 표선당포로 17,,2,,,,,,33.3260298,126.8443579,2017-12-15
"리니",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 성읍민속로149번길 1,제주특별자치도 서귀포시 표선면 성읍민속로149번길 1,,2,,,,,,33.3902124,126.7978382,2017-12-15
"제주 바다마루",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 표선백사로60번길 68-1,제주특별자치도 서귀포시 표선면 표선백사로60번길 68-1,,1,,,,,,33.4178308,126.2359462,2017-12-15
"하젠타운",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 토산중앙로 140 가동,제주특별자치도 서귀포시 표선면 토산중앙로 140 가동,,1,,,,,,33.3228213,126.7704988,2017-12-15
"솔로 게스트하우스 앤 두루두루",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 일주동로5645번길 6,제주특별자치도 서귀포시 표선면 일주동로5645번길 6,,3,,,,,,33.3404324,126.8455104,2017-12-15
"표선 휴",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 돈오름로 57. 2동,제주특별자치도 서귀포시 표선면 돈오름로 57. 2동,,1,,,,,,33.3338167,126.8028148,2017-12-15
"본 하우스",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 가시로 60,제주특별자치도 서귀포시 표선면 가시로 60,,2,,,,,,33.3327093,126.817273,2017-12-15
"청솔민박",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 세성로141-3,제주특별자치도 서귀포시 표선면 세성로141-3,,2,,,,,,33.3180852,126.7985608,2017-12-15
"한마음",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 한마음초등로 402-32. 101동,제주특별자치도 서귀포시 표선면 한마음초등로 402-32. 101동,,3,,,,,,33.3520354,126.8150921,2017-12-15
"두루두루 엔 바구스 서프",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 일주동로5645번길 6,제주특별자치도 서귀포시 표선면 일주동로5645번길 6,,6,,,,,,33.3404324,126.8455104,2017-12-15
"솔",민박,내국인+외국인,,제주특별자치도 서귀포시 표선면 민속해안로 227-39,제주특별자치도 서귀포시 표선면 민속해안로 227-39,,1,,,,,,33.3088045,126.8196509,2017-12-15
